address,business_name,city,first_review_date,food_tags,last_review_date,rating,review_num,state,street,zip5
"32-02 34th Ave,Astoria, NY 11106",Tea and Milk,Astoria,8/26/2013,Coffee & Tea/Bubble Tea/Cafes,11/1/2020,4,412,NY,32-02 34th Ave,11106
"18 E 41st St,New York, NY 10017",Tomiz,New York,2/14/2006,Japanese/Desserts/Cafes,10/11/2020,4,1191,NY,18 E 41st St,10017
"40-36 75th St,Elmhurst, NY 11373",Bobba Hubba,Elmhurst,7/13/2019,Bubble Tea,9/2/2020,4,18,NY,40-36 75th St,11373
"475 B Myrtle Ave,Brooklyn, NY 11205",JJ Kitchen,Brooklyn,6/17/2017,Chinese,3/25/2020,4,17,NY,475 B Myrtle Ave,11205
"76-23 Woodside Ave,Elmhurst, NY 11377",Tea Cup Cafe,Elmhurst,4/17/2013,Coffee & Tea/Desserts/Thai,10/25/2020,4,122,NY,76-23 Woodside Ave,11377
"1700 2nd Ave,New York, NY 10128",Vietnaam,New York,1/29/2014,Vietnamese/Sandwiches/Soup,10/20/2020,4,800,NY,1700 2nd Ave,10128
"358 W 47th St,New York, NY 10036",UT47,New York,1/20/2018,Coffee & Tea/Breakfast & Brunch/Vegan,10/30/2020,4,235,NY,358 W 47th St,10036
"37-01 82nd St,Jackson Heights, NY 11372",Coco Fresh Tea & Juice,Jackson Heights,7/31/2016,Coffee & Tea/Juice Bars & Smoothies,10/26/2020,4,21,NY,37-01 82nd St,11372
"646 9th Ave,New York, NY 10036",CoCo Fresh Tea & Juice,New York,10/19/2018,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,9/3/2020,3,27,NY,646 9th Ave,10036
"333 6th Ave,New York, NY 10014",Cool Fresh Juice Bar,New York,7/25/2017,Juice Bars & Smoothies/Acai Bowls/Bubble Tea,10/29/2020,4,37,NY,333 6th Ave,10014
"17 Newkirk Plz,Flatbush - Ditmas Park, NY 11226",Newkirk Fruit,Flatbush - Ditmas Park,8/28/2014,Bubble Tea/Juice Bars & Smoothies,7/12/2020,4,25,NY,17 Newkirk Plz,11226
"7002 Fort Hamilton Pkwy,Brooklyn, NY 11228",Shan Xi Snack,Brooklyn,7/30/2020,Burgers/Bubble Tea/Noodles,10/23/2020,3,12,NY,7002 Fort Hamilton Pkwy,11228
"284 3rd Ave,New York, NY 10010",Yaya Tea Garden,New York,9/4/2017,Bubble Tea/Japanese/Specialty Food,9/25/2020,3,83,NY,284 3rd Ave,10010
"15 W 32nd St,New York, NY 10001",Macao Imperial Tea,New York,8/20/2019,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,10/24/2020,4,63,NY,15 W 32nd St,10001
"70-10 Austin St,Ste 3,Forest Hills, NY 11375",Kung Fu Tea,Forest Hills,4/7/2013,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,10/16/2020,3,146,NY,70-10 Austin St,11375
"2236 Forest Ave,Ste 3,Staten Island, NY 10303",Yummy Machi,Staten Island,9/5/2013,Japanese/Bubble Tea/Chicken Wings,10/10/2020,4,69,NY,2236 Forest Ave,10303
"1396 B Forest Ave,Staten Island, NY 10302",Boba Le Tea Cafe,Staten Island,8/1/2019,Bubble Tea/Poke/Cafes,9/6/2020,5,25,NY,1396 B Forest Ave,10302
"6609 Fort Hamilton Pkwy,Brooklyn, NY 11219",Teadora,Brooklyn,10/25/2017,Bubble Tea/Tabletop Games,10/1/2020,4,74,NY,6609 Fort Hamilton Pkwy,11219
"64 7th Ave,New York, NY 10011",MomenTea,New York,1/11/2018,Poke/Bubble Tea/Sushi Bars,8/29/2020,4,151,NY,64 7th Ave,10011
"135-03A Roosevelt Ave,Flushing, NY 11354",YanYan Tea,Flushing,9/28/2019,Bubble Tea,10/23/2020,4,34,NY,135-03A Roosevelt Ave,11354
"858 Lexington Ave,New York, NY 10065",Panda Bubble Tea,New York,1/17/2014,Bubble Tea/Taiwanese/Creperies,3/4/2020,3,182,NY,858 Lexington Ave,10065
"12 John St,New York, NY 10038",CoCo Fresh Tea & Juice,New York,8/22/2014,Coffee & Tea/Juice Bars & Smoothies/Bubble Tea,9/11/2020,3,106,NY,12 John St,10038
"1268 Amsterdam Ave,Ste B,New York, NY 10027",mellow tea,New York,11/5/2018,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,7/10/2020,4,25,NY,1268 Amsterdam Ave,10027
"68 Cooper Sq,New York, NY 10003",The Alley,New York,6/15/2019,Taiwanese/Coffee & Tea/Bubble Tea,10/30/2020,3,150,NY,68 Cooper Sq,10003
"86 5th Ave,Brooklyn, NY 11217",Mr. Wish,Brooklyn,8/24/2017,Bubble Tea/Juice Bars & Smoothies/Tea Rooms,10/14/2020,4,67,NY,86 5th Ave,11217
"1712 86th St,Brooklyn, NY 11214",Gotcha Cafe,Brooklyn,8/8/2019,Bubble Tea,8/31/2020,4,38,NY,1712 86th St,11214
"134 Smith St,Brooklyn, NY 11201",Hanco's,Brooklyn,1/31/2007,Vietnamese/Bubble Tea/Coffee & Tea,9/30/2020,4,688,NY,134 Smith St,11201
"35-16 Ditmars Blvd,Astoria, NY 11105",Vivi Bubble Tea,Astoria,10/11/2015,Bubble Tea/Tea Rooms,10/17/2020,4,100,NY,35-16 Ditmars Blvd,11105
"226 E 14th St,New York, NY 10003",ViVi Bubble Tea,New York,5/4/2014,Taiwanese/Bubble Tea/Coffee & Tea,7/18/2020,3,144,NY,226 E 14th St,10003
"532B Forest Ave,Staten Island, NY 10310",ViVi Bubble Tea,Staten Island,7/13/2018,Bubble Tea,7/15/2020,4,36,NY,532B Forest Ave,10310
"79 Division St,New York, NY 10002",Coco Fresh Tea & Juice,New York,12/11/2013,Bubble Tea/Juice Bars & Smoothies,3/21/2020,4,69,NY,79 Division St,10002
"341 E 78th St,New York, NY 10075",Sashimi Ramen Express,New York,9/23/2015,Sushi Bars/Bubble Tea/Ramen,10/15/2020,4,314,NY,341 E 78th St,10075
"67 Bayard St,New York, NY 10013",Yifang Taiwan Fruit Tea,New York,6/14/2019,Bubble Tea,10/24/2020,3,98,NY,67 Bayard St,10013
"55 Bayard St,New York, NY 10013",Bubbly Tea,New York,6/30/2011,Bubble Tea,9/11/2020,4,289,NY,55 Bayard St,10013
"674 Lexington Ave,New York, NY 10022",Juicy Cube,New York,6/21/2012,Coffee & Tea/Juice Bars & Smoothies/Bubble Tea,10/30/2020,4,214,NY,674 Lexington Ave,10022
"36-56 Main St,Flushing, NY 11354",M Tea,Flushing,10/11/2019,Bubble Tea/Desserts/Juice Bars & Smoothies,11/1/2020,3,71,NY,36-56 Main St,11354
"239 W 72nd St,New York, NY 10023",Tea Magic,New York,11/28/2018,Bubble Tea,8/4/2020,4,24,NY,239 W 72nd St,10023
"2810 Broadway,New York, NY 10025",Gong Cha,New York,9/2/2018,Bubble Tea,9/11/2020,4,32,NY,2810 Broadway,10025
"69 Cooper Sq,New York, NY 10003",Moge Tee,New York,10/13/2018,Coffee & Tea,10/3/2020,4,100,NY,69 Cooper Sq,10003
"52 Jay St,Brooklyn, NY 11201",Boba Dumbo,Brooklyn,12/3/2019,Bubble Tea/Ice Cream & Frozen Yogurt/Coffee & Tea,8/23/2020,4,15,NY,52 Jay St,11201
"33 St Marks Pl,New York, NY 10003",Yifang Taiwan Fruit Tea,New York,9/9/2019,Bubble Tea/Tea Rooms,10/30/2020,3,34,NY,33 St Marks Pl,10003
"8121 Broadway,Elmhurst, NY 11373",Boba Fries,Elmhurst,8/30/2019,Bubble Tea/Fast Food,10/17/2020,4,52,NY,8121 Broadway,11373
"72 Bayard St,New York, NY 10013",Gong Cha,New York,5/4/2016,Bubble Tea,8/8/2020,4,129,NY,72 Bayard St,10013
"314 New Dorp Ln,Staten Island, NY 10306",Something Sweet,Staten Island,6/17/2011,Ice Cream & Frozen Yogurt/Desserts/Bubble Tea,9/18/2020,4,103,NY,314 New Dorp Ln,10306
"115 E 23rd St,New York, NY 10010",Kung Fu Tea,New York,11/27/2018,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,9/18/2020,4,63,NY,115 E 23rd St,10010
"192 1st Ave,New York, NY 10009",Juice Vitality,New York,1/7/2016,Juice Bars & Smoothies/Bubble Tea/Acai Bowls,10/10/2020,5,180,NY,192 1st Ave,10009
"5602 8th Ave,Sidedoor,Brooklyn, NY 11220",Mudflow Tea House,Brooklyn,9/23/2018,Bubble Tea/Juice Bars & Smoothies,9/19/2020,4,62,NY,5602 8th Ave,11220
"11 Pell St,New York, NY 10013",Taiwan Bear House,New York,5/30/2015,Taiwanese/Bubble Tea/Chinese,10/19/2020,4,303,NY,11 Pell St,10013
"25-12 Broadway,Astoria, NY 11106",La Mian Lounge,Astoria,1/4/2020,Chinese/Hong Kong Style Cafe/Bubble Tea,10/18/2020,4,65,NY,25-12 Broadway,11106
"200 Broadway,Fulton Center,New York, NY 10038",Gong Cha,New York,11/13/2018,Bubble Tea,7/23/2020,4,49,NY,200 Broadway,10038
"2132 86th St,Brooklyn, NY 11214",Tiger Sugar,Brooklyn,9/19/2020,Bubble Tea/Coffee & Tea/Desserts,11/1/2020,4,17,NY,2132 86th St,11214
"135-15 40th Rd,Flushing, NY 11354",Yi Fang Taiwan Fruit Tea,Flushing,6/16/2018,Bubble Tea,10/23/2020,3,291,NY,135-15 40th Rd,11354
"160 E 44th St,New York, NY 10017",Gong Cha,New York,6/21/2017,Bubble Tea,10/27/2020,4,95,NY,160 E 44th St,10017
"307 Knickerbocker Ave,Brooklyn, NY 11237",Tornado Crepe,Brooklyn,11/5/2016,Creperies/Bubble Tea/Ice Cream & Frozen Yogurt,9/22/2020,4,53,NY,307 Knickerbocker Ave,11237
"300 W 49th St,New York, NY 10019",Modern Tea Shop,New York,9/11/2019,Bubble Tea,10/7/2020,4,50,NY,300 W 49th St,10019
"278 Wyckoff Ave,Brooklyn, NY 11237",Jupioca,Brooklyn,2/12/2017,Juice Bars & Smoothies/Bubble Tea/Ice Cream & Frozen Yogurt,1/24/2020,4,24,NY,278 Wyckoff Ave,11237
"213 W 40th St,New York, NY 10018",MomenTea Kitchen,New York,11/15/2019,Sushi Bars/Bubble Tea/Noodles,10/23/2020,4,52,NY,213 W 40th St,10018
"45-40 Bell Blvd,Bayside, NY 11361",CoCo Fresh Tea & Juice,Bayside,5/20/2014,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,11/1/2020,3,165,NY,45-40 Bell Blvd,11361
"18 W 14th St,New York, NY 10011",Vivi Bubble Tea,New York,12/3/2015,Bubble Tea,9/23/2020,3,65,NY,18 W 14th St,10011
"133-35 Roosevelt Ave,Ste 11,Flushing, NY 11354",Happy Lemon,Flushing,11/9/2014,Taiwanese/Bubble Tea/Juice Bars & Smoothies,4/19/2020,4,140,NY,133-35 Roosevelt Ave,11354
"1457 York Ave,New York, NY 10075",Jupioca,New York,3/22/2017,Acai Bowls/Bubble Tea/Juice Bars & Smoothies,,4,42,NY,1457 York Ave,10075
"120 1/2 1st Ave,New York, NY 10009",Bubbleology,New York,2/4/2019,Bubble Tea/Waffles/Juice Bars & Smoothies,10/21/2020,3,85,NY,120 1/2 1st Ave,10009
"75 9th Ave Lower Level,Inside Pearl River Foods,Chelsea Market,New York, NY 10011",Tea and Milk,New York,10/31/2020,Bubble Tea/Coffee & Tea,11/1/2020,5,3,NY,75 9th Ave Lower Level,10011
"39-22 Main St,Flushing, NY 11354",CoCo Fresh Tea & Juice,Flushing,6/18/2011,Coffee & Tea/Juice Bars & Smoothies/Bubble Tea,10/16/2020,3,219,NY,39-22 Main St,11354
"147 Montague St,Brooklyn, NY 11201",Hanco's,Brooklyn,9/11/2011,Vietnamese/Sandwiches/Bubble Tea,,3,301,NY,147 Montague St,11201
"7924 3rd Ave,Brooklyn, NY 11209",Kathy's Dumplings,Brooklyn,1/30/2013,Chinese,10/17/2020,4,225,NY,7924 3rd Ave,11209
"302 West 39th St,New York, NY 10018",Moge Tee,New York,12/10/2018,Bubble Tea/Sushi Bars,8/29/2020,4,82,NY,302 West 39th St,10018
"7408 Grand Ave,Elmhurst, NY 11373",Siips Bubble,Elmhurst,9/22/2019,Bubble Tea/Coffee & Tea,9/30/2020,4,7,NY,7408 Grand Ave,11373
"350 7th Ave,Brooklyn, NY 11215",Hanco's,Brooklyn,2/21/2009,Vietnamese/Bubble Tea,10/27/2020,4,524,NY,350 7th Ave,11215
"501 Great Neck Rd,Great Neck, NY 11021",CoCo Fresh Tea & Juice,Great Neck,8/25/2020,Bubble Tea,8/31/2020,5,3,NY,501 Great Neck Rd,11021
"61 Lexington Ave,New York, NY 10010",YiFang Taiwan Fruit Tea,New York,12/18/2019,Bubble Tea,9/22/2020,4,8,NY,61 Lexington Ave,10010
"38-02 Prince St,Flushing, NY 11354",The Alley,Flushing,11/25/2019,Bubble Tea/Coffee & Tea,10/31/2020,3,131,NY,38-02 Prince St,11354
"337 New Dorp Ln,Staten Island, NY 10306",Vivi Bubble Tea,Staten Island,2/19/2019,Bubble Tea,10/16/2020,4,51,NY,337 New Dorp Ln,10306
"12 W 32nd St,New York, NY 10001",Gong Cha,New York,3/20/2015,Bubble Tea,9/25/2020,3,327,NY,12 W 32nd St,10001
"31-54 Steinway St,Long Island City, NY 11103",Vivi Bubble Tea,Long Island City,10/26/2018,Bubble Tea,9/19/2020,4,30,NY,31-54 Steinway St,11103
"173 Hester St,New York, NY 10013",Macao Imperial Tea,New York,2/2/2019,Bubble Tea/Coffee & Tea,8/3/2020,4,58,NY,173 Hester St,10013
"5814 7th Ave,Brooklyn, NY 11220",Yummy Boba Desserts,Brooklyn,7/27/2019,Desserts/Bubble Tea,9/6/2020,4,8,NY,5814 7th Ave,11220
"237 Flatbush Ave,Brooklyn, NY 11217",PokéBowl Station,Brooklyn,10/27/2017,Poke/Bubble Tea/Salad,9/14/2020,4,94,NY,237 Flatbush Ave,11217
"1293 1st Ave,New York, NY 10021",Hawa Smoothies and Bubble Tea,New York,12/2/2018,Bubble Tea/Juice Bars & Smoothies/Acai Bowls,10/6/2020,4,33,NY,1293 1st Ave,10021
"2046 86th St,Brooklyn, NY 11214",Mi Tea,Brooklyn,11/24/2019,Bubble Tea,9/8/2020,3,7,NY,2046 86th St,11214
"572 Atlantic Ave,Brooklyn, NY 11217",Squarrel Cafe,Brooklyn,8/12/2019,Coffee & Tea/Tabletop Games/Bubble Tea,10/20/2020,4,50,NY,572 Atlantic Ave,11217
"167 Canal St,New York, NY 10013",Utepia Tea,New York,11/30/2018,Bubble Tea,8/24/2020,4,48,NY,167 Canal St,10013
"6003 7th Ave,Brooklyn, NY 11220",In Cha,Brooklyn,6/28/2019,Bubble Tea/Noodles,9/10/2020,3,25,NY,6003 7th Ave,11220
"71 Smith St,Brooklyn, NY 11201",Debutea,Brooklyn,6/12/2020,Salad/Coffee & Tea/Juice Bars & Smoothies,10/26/2020,5,16,NY,71 Smith St,11201
"204 E 10th St,New York, NY 10003",Prince Tea House,New York,9/4/2020,Tea Rooms/Desserts/Breakfast & Brunch,11/1/2020,5,23,NY,204 E 10th St,10003
"2013 86th St,Brooklyn, NY 11214",Moge Tee,Brooklyn,9/24/2020,Bubble Tea/Desserts/Tea Rooms,10/30/2020,4,17,NY,2013 86th St,11214
"80-62 Lefferts Blvd,Kew Gardens, NY 11415",Mr. Wish,Kew Gardens,5/26/2017,Bubble Tea/Juice Bars & Smoothies/Tea Rooms,10/18/2020,4,117,NY,80-62 Lefferts Blvd,11415
"32-55 Steinway St,Astoria, NY 11103",Uncle Drink,Astoria,3/11/2016,Bubble Tea/Juice Bars & Smoothies,9/13/2020,4,53,NY,32-55 Steinway St,11103
"636 Park Pl,Brooklyn, NY 11238",Banhmigos,Brooklyn,1/13/2015,Vietnamese/Sandwiches/Bubble Tea,10/11/2020,3,167,NY,636 Park Pl,11238
"597 Manor Rd,Staten Island, NY 10314",Lil M Bubble Tea,Staten Island,9/3/2019,Chicken Wings/Bubble Tea,2/23/2020,4,5,NY,597 Manor Rd,10314
"166 W 72nd St,New York, NY 10023",Juicy Cube,New York,3/13/2017,Acai Bowls/Bubble Tea/Juice Bars & Smoothies,8/18/2020,4,56,NY,166 W 72nd St,10023
"40-06 Bell Blvd,Bayside, NY 11361",Momo Ashi,Bayside,12/15/2018,Bubble Tea/Coffee & Tea/Waffles,10/31/2020,4,124,NY,40-06 Bell Blvd,11361
"92 Court St,New York, NY 11201",Banhmigos,New York,10/26/2019,Vietnamese/Bubble Tea/Sandwiches,9/30/2020,4,28,NY,92 Court St,11201
"2320 86th St,Gravesend, NY 11214",Yaya Tea Garden,Gravesend,7/26/2015,Bubble Tea/Coffee & Tea/Japanese,10/25/2020,4,199,NY,2320 86th St,11214
"9 Broadway,New York, NY 10004",Kung Fu Tea,New York,12/13/2014,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,9/21/2020,4,70,NY,9 Broadway,10004
"824B Washington Ave,Brooklyn, NY 11238",Banh Mi Place,Brooklyn,7/3/2015,Vietnamese/Bubble Tea/Sandwiches,10/27/2020,4,258,NY,824B Washington Ave,11238
"378 Metropolitan Ave,Brooklyn, NY 11211",Savory Thai,Brooklyn,8/3/2019,Thai/Bubble Tea/Noodles,10/29/2020,4,56,NY,378 Metropolitan Ave,11211
"2029 Lemoine Ave,Ste 102,Fort Lee, NJ 07024",Möge Tee - Fort Lee,Fort Lee,12/21/2019,Bubble Tea,10/17/2020,4,126,NJ,2029 Lemoine Ave,07024
"170 W 23rd St,New York, NY 10011",Vivi Bubble Tea,New York,4/15/2012,Coffee & Tea/Bubble Tea,8/26/2020,3,204,NY,170 W 23rd St,10011
"1422 Ave U,Brooklyn, NY 11229",Kung Fu Tea,Brooklyn,12/17/2011,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,9/20/2020,4,122,NY,1422 Ave U,11229
"250 Central Ave,Newark, NJ 07103",Yaya Tea Newark,Newark,9/4/2020,Bubble Tea/Comfort Food/Coffee & Tea,10/2/2020,4,5,NJ,250 Central Ave,07103
"17 W 32nd St,New York, NY 10001",Grace Street,New York,1/29/2012,Coffee & Tea/Desserts/Shaved Ice,10/30/2020,4,2522,NY,17 W 32nd St,10001
"1764 1AVE,New York, NY 10128",Krua,New York,5/11/2019,Thai/Bubble Tea/Chicken Wings,10/27/2020,4,55,NY,1764 1AVE,10128
"2833 Grand Concourse,Bronx, NY 10468",Mei Mei Restaurant,Bronx,8/3/2010,Chinese/Bubble Tea,7/3/2020,3,46,NY,2833 Grand Concourse,10468
"51 Chrystie St,New York, NY 10002",Yaya Tea Garden,New York,8/2/2008,Coffee & Tea/Japanese/Bubble Tea,10/24/2020,4,490,NY,51 Chrystie St,10002
"11 W 32nd St,New York, NY 10001",Kung Fu Tea,New York,11/14/2015,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,10/5/2020,3,171,NY,11 W 32nd St,10001
"37 Broad Ave,Palisades Park, NJ 07650",Vivi Bubble Tea,Palisades Park,8/20/2020,Bubble Tea,9/30/2020,4,6,NJ,37 Broad Ave,07650
"229 5th Ave,Brooklyn, NY 11215",Lotus Vietnamese Sandwiches,Brooklyn,5/12/2010,Vietnamese/Sandwiches/Bubble Tea,10/29/2020,4,247,NY,229 5th Ave,11215
"1698 E 14th St,Brooklyn, NY 11229",Gong Cha,Brooklyn,10/6/2019,Bubble Tea,10/4/2020,4,22,NY,1698 E 14th St,11229
"186 Grand St,Brooklyn, NY 11211",Kitsby,Brooklyn,4/11/2019,Desserts/Coffee & Tea/Ice Cream & Frozen Yogurt,10/19/2020,4,158,NY,186 Grand St,11211
"109 Walnut Ave,Retail 1,Cranford, NJ 07016",I bubble tea & cafe,Cranford,9/7/2020,Bubble Tea,11/1/2020,5,8,NJ,109 Walnut Ave,07016
"6047 Myrtle Ave,Ridgewood, NY 11385",Ama Coffee,Ridgewood,1/8/2016,Coffee & Tea/Bubble Tea/Sandwiches,7/28/2020,4,58,NY,6047 Myrtle Ave,11385
"705 59th St,Unit D,Brooklyn, NY 11220",Moge Tee Brooklyn,Brooklyn,11/11/2018,Coffee & Tea/Bubble Tea,9/4/2020,3,47,NY,705 59th St,11220
